,lat,lon,latlon
15116,10.3682621,79.363395,10.3682621;79.363395
15117,11.0028359,79.0963558,11.0028359;79.0963558
15118,10.9552538,79.1411267,10.9552538;79.1411267
15119,11.3057578,79.4820483,11.3057578;79.4820483
15120,10.4509983,80.2150263,10.4509983;80.2150263
15121,10.1525895,80.22853,10.1525895;80.22853
15122,12.9936178,80.2447933,12.9936178;80.2447933
15123,12.7666996,80.2611082,12.7666996;80.2611082
15124,12.9463871,80.0036987,12.9463871;80.0036987
15125,12.732964,80.2160332,12.732964;80.2160332
15126,12.6917587,80.2366767,12.6917587;80.2366767
15127,12.9779799,80.1499633,12.9779799;80.1499633
15128,13.0987287,77.9675522,13.0987287;77.9675522
15129,12.4936135,77.7631073,12.4936135;77.7631073
15130,13.001426,80.2612695,13.001426;80.2612695
15131,12.9506383,80.1838172,12.9506383;80.1838172
15132,13.1832477,79.1353907,13.1832477;79.1353907
15133,10.8945555,79.6580867,10.8945555;79.6580867
15134,11.0228577,78.9902482,11.0228577;78.9902482
15135,11.4059225,78.2139823,11.4059225;78.2139823
15136,10.7786227,78.1400999,10.7786227;78.1400999
15137,11.7383209,78.0492471,11.7383209;78.0492471
15138,12.1933339,78.4490988,12.1933339;78.4490988
15139,13.1246571,77.102987,13.1246571;77.102987
15140,11.2568205,77.5433842,11.2568205;77.5433842
15141,10.0847394,77.5866893,10.0847394;77.5866893
15142,12.3067608,77.7699467,12.3067608;77.7699467
15143,10.4017497,76.9550161,10.4017497;76.9550161
15144,8.1909396,80.1950623,8.1909396;80.1950623
15145,9.9409439,80.2675305,9.9409439;80.2675305
15146,9.8241121,80.2142572,9.8241121;80.2142572
15147,9.457276,80.2752742,9.457276;80.2752742
15148,11.5158411,80.2013918,11.5158411;80.2013918
15149,10.0172861,79.4284897,10.0172861;79.4284897
15150,10.3649445,79.2758096,10.3649445;79.2758096
15151,10.3642374,79.5804283,10.3642374;79.5804283
15152,10.36992,78.2300739,10.36992;78.2300739
15153,10.3741712,78.5327433,10.3741712;78.5327433
15154,10.8791467,80.2068425,10.8791467;80.2068425
15155,11.1373235,79.4815569,11.1373235;79.4815569
15156,11.2040833,79.5503864,11.2040833;79.5503864
15157,11.1532999,78.9678815,11.1532999;78.9678815
15158,11.0542187,78.1141633,11.0542187;78.1141633
15159,10.1050021,78.0033741,10.1050021;78.0033741
15160,12.978935,78.0630457,12.978935;78.0630457
15161,12.7374546,77.5429032,12.7374546;77.5429032
15162,12.8848379,80.2621342,12.8848379;80.2621342
15163,12.9565646,80.1860961,12.9565646;80.1860961
15164,11.6366035,79.6986866,11.6366035;79.6986866
15165,13.0286513,77.7259545,13.0286513;77.7259545
15166,13.0126749,77.7266272,13.0126749;77.7266272
15167,12.9135937,77.4013994,12.9135937;77.4013994
15168,12.9555018,77.8161346,12.9555018;77.8161346
15169,12.763382,77.9489471,12.763382;77.9489471
15170,13.1348379,79.3966214,13.1348379;79.3966214
15171,13.46367,79.4931998,13.46367;79.4931998
15172,13.1671507,78.0640477,13.1671507;78.0640477
15173,11.321989,78.1194767,11.321989;78.1194767
15174,9.8229756,78.9411346,9.8229756;78.9411346
15175,12.9798747,78.5987988,12.9798747;78.5987988
15176,12.8314372,77.4984444,12.8314372;77.4984444
15177,11.1094004,78.9619301,11.1094004;78.9619301
15178,11.6484629,77.7968024,11.6484629;77.7968024
15179,12.8314526,80.183597,12.8314526;80.183597
15180,11.7403249,79.2855573,11.7403249;79.2855573
15181,9.4525013,79.7593602,9.4525013;79.7593602
15182,11.0715614,78.0418183,11.0715614;78.0418183
15183,10.3587821,78.0886933,10.3587821;78.0886933
15184,8.3005583,78.4111615,8.3005583;78.4111615
15185,8.1751983,78.1234444,8.1751983;78.1234444
15186,8.1791067,77.3356588,8.1791067;77.3356588
15187,8.7373469,77.5406074,8.7373469;77.5406074
15188,8.9539584,79.4785768,8.9539584;79.4785768
15189,9.9710148,78.6374491,9.9710148;78.6374491
15190,9.95005,78.14809,9.95005;78.14809
15191,9.4173901,80.1499535,9.4173901;80.1499535
15192,9.6741269,78.1651292,9.6741269;78.1651292
15193,12.6151342,77.238064,12.6151342;77.238064
15194,10.6496352,77.6053203,10.6496352;77.6053203
15195,10.8516845,77.3467663,10.8516845;77.3467663
15196,10.2273959,77.7707282,10.2273959;77.7707282
15197,10.9930295,76.4914966,10.9930295;76.4914966
15198,10.9411833,79.9186991,10.9411833;79.9186991
15199,11.6954431,78.7160407,11.6954431;78.7160407
15200,11.0185883,78.3972112,11.0185883;78.3972112
15201,11.76327,78.0491498,11.76327;78.0491498
15202,10.9621352,78.0492186,10.9621352;78.0492186
15203,10.0460606,80.2839833,10.0460606;80.2839833
15204,12.8715779,77.798271,12.8715779;77.798271
15205,12.8896928,77.7080909,12.8896928;77.7080909
15206,12.897861,77.3643409,12.897861;77.3643409
15207,12.7572274,76.9586263,12.7572274;76.9586263
15208,12.8964382,80.2134184,12.8964382;80.2134184
15209,13.0306735,80.2802298,13.0306735;80.2802298
15210,13.0335019,79.286422,13.0335019;79.286422
15211,12.9766974,78.4538483,12.9766974;78.4538483
15212,11.6802719,78.5305591,11.6802719;78.5305591
15213,13.1034673,78.7208875,13.1034673;78.7208875
15214,13.1308046,77.9649558,13.1308046;77.9649558
15215,13.1141168,76.9662327,13.1141168;76.9662327
15216,13.0033233,80.2771953,13.0033233;80.2771953
15217,10.3753783,79.6000613,10.3753783;79.6000613
15218,11.4520583,79.0702943,11.4520583;79.0702943
15219,12.7304645,78.1602683,12.7304645;78.1602683
15220,12.5162094,78.3683774,12.5162094;78.3683774
15221,11.737834,78.3974717,11.737834;78.3974717
15222,10.264383,78.3193467,10.264383;78.3193467
15223,11.3221204,77.3376628,11.3221204;77.3376628
15224,12.7861102,80.2243886,12.7861102;80.2243886
15225,12.2302584,80.3039966,12.2302584;80.3039966
15226,11.3221358,79.7412217,11.3221358;79.7412217
15227,11.045633,78.0315611,11.045633;78.0315611
15228,10.6048462,80.2469521,10.6048462;80.2469521
15229,12.8408261,78.1231554,12.8408261;78.1231554
15230,10.0485076,78.4832719,10.0485076;78.4832719
15231,10.9383617,78.1480071,10.9383617;78.1480071
15232,10.0201168,78.8206236,10.0201168;78.8206236
15233,8.6981724,78.4491247,8.6981724;78.4491247
15234,8.1793504,77.3643953,8.1793504;77.3643953
15235,8.5635857,77.7074038,8.5635857;77.7074038
15236,8.81251,77.5760055,8.81251;77.5760055
15237,11.5906508,77.5867152,11.5906508;77.5867152
15238,9.9186923,78.9595595,9.9186923;78.9595595
15239,9.4826065,77.9593534,9.4826065;77.9593534
15240,10.9964424,77.6816733,10.9964424;77.6816733
15241,9.975154,77.5233364,9.975154;77.5233364
15242,9.9751497,80.2673503,9.9751497;80.2673503
15243,10.9865192,79.0000362,10.9865192;79.0000362
15244,10.9194037,79.3274197,10.9194037;79.3274197
15245,10.7670535,78.2299625,10.7670535;78.2299625
15246,10.2272925,78.2896341,10.2272925;78.2896341
15247,10.5834662,78.081525,10.5834662;78.081525
15248,11.6967496,78.1574943,11.6967496;78.1574943
15249,11.0898602,79.7409092,11.0898602;79.7409092
15250,11.697461,77.14732,11.697461;77.14732
15251,10.5816963,76.9241901,10.5816963;76.9241901
15252,10.9471053,80.2579175,10.9471053;80.2579175
15253,12.9240235,80.2358942,12.9240235;80.2358942
15254,12.9708985,80.10946624,12.9708985;80.10946624
15255,12.747173,79.9743057,12.747173;79.9743057
15256,12.956332,79.9742369,12.956332;79.9742369
15257,12.9218936,79.1497506,12.9218936;79.1497506
15258,13.0419181,79.8194699,13.0419181;79.8194699
15259,13.0348213,78.0912183,13.0348213;78.0912183
15260,13.0987355,78.0621928,13.0987355;78.0621928
15261,13.021669,78.8760382,13.021669;78.8760382
15262,12.96912,77.8304401,12.96912;77.8304401
15263,10.9166817,77.86526,10.9166817;77.86526
15264,13.0262974,77.6954719,13.0262974;77.6954719
15265,11.7746117,77.7026117,11.7746117;77.7026117
15266,13.1204031,80.1702909,13.1204031;80.1702909
15267,11.7388822,79.4151007,11.7388822;79.4151007
15268,12.9232861,79.8227649,12.9232861;79.8227649
15269,11.3134527,78.0157844,11.3134527;78.0157844
15270,11.3979914,78.089598,11.3979914;78.089598
15271,11.9119653,78.6685333,11.9119653;78.6685333
15272,11.9382466,77.7392436,11.9382466;77.7392436
15273,12.7149863,77.6590317,12.7149863;77.6590317
15274,10.1520587,77.649805,10.1520587;77.649805
15275,10.5834281,76.9237091,10.5834281;76.9237091
15276,12.7898245,80.1835541,12.7898245;80.1835541
15277,8.0947194,80.110482,8.0947194;80.110482
15278,8.20586,80.1083263,8.20586;80.1083263
15279,9.9221287,79.1066372,9.9221287;79.1066372
15280,9.7363986,79.6712929,9.7363986;79.6712929
15281,9.1760414,79.316902,9.1760414;79.316902
15282,9.1760371,78.0929618,9.1760371;78.0929618
15283,9.7435083,78.0887192,9.7435083;78.0887192
15284,10.9246143,78.4551652,10.9246143;78.4551652
15285,10.747061,77.4379887,10.747061;77.4379887
15286,10.1050089,77.5423108,10.1050089;77.5423108
15287,10.7275233,77.3520512,10.7275233;77.3520512
15288,10.996341,77.3200597,10.996341;77.3200597
15289,11.0563683,80.1613247,11.0563683;80.1613247
15290,11.6792298,80.2238247,11.6792298;80.2238247
15291,11.4412978,80.2572304,11.4412978;80.2572304
15292,11.0971921,80.1869179,11.0971921;80.1869179
15293,11.7491952,80.1493384,11.7491952;80.1493384
15294,12.8091967,79.8451175,12.8091967;79.8451175
15295,11.0677206,78.7844983,11.0677206;78.7844983
15296,11.0350564,78.3974432,11.0350564;78.3974432
15297,11.671773,77.119557,11.671773;77.119557
15298,12.86283,77.8220093,12.86283;77.8220093
15299,13.034819983333334,77.7949331,13.034819983333334;77.7949331
15300,13.131292,77.7025973,13.131292;77.7025973
15301,13.0148116,77.6877138,13.0148116;77.6877138
15302,13.0702105,80.226447,13.0702105;80.226447
15303,13.04961,79.1971466,13.04961;79.1971466
15304,13.0432203,79.5501921,13.0432203;79.5501921
15305,13.0190757,78.7040803,13.0190757;78.7040803
15306,12.390944,78.2701502,12.390944;78.2701502
15307,13.1305806,78.6685189,13.1305806;78.6685189
15308,13.1671618,77.7741867,13.1671618;77.7741867
15309,12.2302145,77.5866867,12.2302145;77.5866867
15310,11.3220919,76.9535993,11.3220919;76.9535993
15311,10.1641544,80.2830841,10.1641544;80.2830841
15312,9.6888518,79.9760348,9.6888518;79.9760348
15313,11.6985215,79.6386831,11.6985215;79.6386831
15314,11.5157687,78.1789537,11.5157687;78.1789537
15315,11.5998182,78.07746,11.5998182;78.07746
15316,11.5794614,78.7294674,11.5794614;78.7294674
15317,11.7544325,78.1462895,11.7544325;78.1462895
15318,12.6163388,77.3073863,12.6163388;77.3073863
15319,11.7745678,77.3130431,11.7745678;77.3130431
15320,11.8714528,77.9493567,11.8714528;77.9493567
15321,10.7821742,80.2714956,10.7821742;80.2714956
15322,8.6975841,79.1818509,8.6975841;79.1818509
15323,8.7110749,78.1915442,8.7110749;78.1915442
15324,8.6784107,78.7099976,8.6784107;78.7099976
15325,11.1415338,78.0779954,11.1415338;78.0779954
15326,9.9056846,78.3215283,9.9056846;78.3215283
15327,9.3772759,78.1191448,9.3772759;78.1191448
15328,12.7310104,78.2178101,12.7310104;78.2178101
15329,9.6045455,77.0052523,9.6045455;77.0052523
15330,10.9472241,77.8661103,10.9472241;77.8661103
15331,10.3453059,77.687837,10.3453059;77.687837
15332,10.4703059,77.3469154,10.4703059;77.3469154
15333,10.9028433,76.8744582,10.9028433;76.8744582
15334,10.1049012,79.5502465,10.1049012;79.5502465
15335,11.0953102,78.1039864,11.0953102;78.1039864
15336,11.0381285,77.7514763,11.0381285;77.7514763
15337,10.9319634,77.4404593,10.9319634;77.4404593
15338,11.0086613,77.7202951,11.0086613;77.7202951
15339,11.8325265,79.8021273,11.8325265;79.8021273
15340,12.9756328,79.8071114,12.9756328;79.8071114
15341,12.5725798,78.598865,12.5725798;78.598865
15342,12.3204585,77.9686748,12.3204585;77.9686748
15343,12.9827339,77.8180816,12.9827339;77.8180816
15344,12.8989349,80.2837427,12.8989349;80.2837427
15345,13.1755608,80.2822597,13.1755608;80.2822597
15346,13.1002771,79.5804116,13.1002771;79.5804116
15347,13.1002814,79.0647178,13.1002814;79.0647178
15348,13.0590804,78.0957617,13.0590804;78.0957617
15349,12.959305,78.1191992,12.959305;78.1191992
15350,13.1034698,77.2468903,13.1034698;77.2468903
15351,13.1247774,77.9549306,13.1247774;77.9549306
15352,13.1361426,77.5699624,13.1361426;77.5699624
15353,13.13082,80.1499138,13.13082;80.1499138
15354,11.9164317,79.3116833,11.9164317;79.3116833
15355,10.6553324,79.1008146,10.6553324;79.1008146
15356,10.9969245,79.3890668,10.9969245;79.3890668
15357,12.9431714,79.3684577,12.9431714;79.3684577
15358,10.7786813,78.1794062,10.7786813;78.1794062
15359,12.513247,78.1480874,12.513247;78.1480874
15360,11.0206165,77.125858,11.0206165;77.125858
15361,10.3627616,77.7204183,10.3627616;77.7204183
15362,11.2363166,80.0793952,11.2363166;80.0793952
15363,11.5173297,80.1256663,11.5173297;80.1256663
15364,10.1624958,79.1247187,10.1624958;79.1247187
15365,12.7862723,79.6581244,12.7862723;79.6581244
15366,12.8284155,79.4783681,12.8284155;79.4783681
15367,8.1278667,79.7064136,8.1278667;79.7064136
15368,11.3798162,79.8363977,11.3798162;79.8363977
15369,8.8064828,77.7535491,8.8064828;77.7535491
15370,12.2128945,77.2350957,12.2128945;77.2350957
15371,8.9169292,77.8848786,8.9169292;77.8848786
15372,9.8071985,77.5618065,9.8071985;77.5618065
15373,9.9783578,77.3587,9.9783578;77.3587
15374,8.6782858,77.686825,8.6782858;77.686825
15375,11.3859776,76.9351862,11.3859776;76.9351862
15376,12.9221809,80.1631085,12.9221809;80.1631085
15377,10.9410695,80.0962971,10.9410695;80.0962971
15378,10.4510205,78.1682843,10.4510205;78.1682843
15379,10.9542175,78.0809326,10.9542175;78.0809326
15380,10.5834773,78.099386,10.5834773;78.099386
15381,10.5859586,78.5618065,10.5859586;78.5618065
15382,11.0944868,79.3752517,11.0944868;79.3752517
15383,11.6527227,79.7502517,11.6527227;79.7502517
15384,11.471621,78.8707366,11.471621;78.8707366
15385,11.0600398,77.8520771,11.0600398;77.8520771
15386,11.0980309,77.7369765,11.0980309;77.7369765
15387,12.9538618,77.9330305,12.9538618;77.9330305
15388,12.9563517,80.1422933,12.9563517;80.1422933
15389,12.8430683,79.2286974,12.8430683;79.2286974
15390,12.9247417,79.7109167,12.9247417;79.7109167
15391,12.9563474,78.9557953,12.9563474;78.9557953
15392,13.0263085,78.1602657,13.0263085;78.1602657
15393,13.0753091,78.2191958,13.0753091;78.2191958
15394,12.7684917,78.753343,12.7684917;78.753343
15395,12.9563431,78.9592964,12.9563431;78.9592964
15396,12.9520833,78.0722413,12.9520833;78.0722413
15397,13.0916455,78.2178504,13.0916455;78.2178504
15398,13.0262956,77.5762778,13.0262956;77.5762778
15399,10.9243756,77.0030681,10.9243756;77.0030681
15400,11.1589721,78.1539362,11.1589721;78.1539362
15401,11.6542403,80.1803394,11.6542403;80.1803394
15402,12.0434203,80.303994,12.0434203;80.303994
15403,11.2357325,79.1347413,11.2357325;79.1347413
15404,11.2371125,79.8009595,11.2371125;79.8009595
15405,11.6043,79.7576544,11.6043;79.7576544
15406,10.9947189,78.5712937,10.9947189;78.5712937
15407,12.266696,78.866013,12.266696;78.866013
15408,12.2541517,78.1231528,12.2541517;78.1231528
15409,11.751447,78.4868392,11.751447;78.4868392
15410,10.0818645,77.30122,10.0818645;77.30122
15411,10.7378776,77.3005473,10.7378776;77.3005473
15412,10.9315544,77.8409552,10.9315544;77.8409552
15413,11.6566719,80.1787191,11.6566719;80.1787191
15414,11.1043949,80.1837032,11.1043949;80.1837032
15415,11.1178617,79.5535818,11.1178617;79.5535818
15416,9.1760396,79.3092386,9.1760396;79.3092386
15417,9.7211404,78.2067285,9.7211404;78.2067285
15418,9.3102749,77.977873,9.3102749;77.977873
15419,9.5947305,80.2595352,9.5947305;80.2595352
15420,9.9423846,80.1224801,9.9423846;80.1224801
15421,10.9171686,80.1160818,10.9171686;80.1160818
15422,10.3709964,80.2062619,10.3709964;80.2062619
15423,10.1050286,79.4013683,10.1050286;79.4013683
15424,10.967592,79.5682592,10.967592;79.5682592
15425,10.9647464,78.69514,10.9647464;78.69514
15426,11.9384719,78.5687258,11.9384719;78.5687258
15427,11.7033898,80.1975018,11.7033898;80.1975018
15428,11.5158898,80.1499541,11.5158898;80.1499541
15429,11.6646787,80.2479467,11.6646787;80.2479467
15430,11.5354189,80.2280103,11.5354189;80.2280103
15431,11.8326453,79.8486304,11.8326453;79.8486304
15432,11.0002691,78.5713481,11.0002691;78.5713481
15433,11.0322305,78.3938851,11.0322305;78.3938851
15434,12.6891833,78.0621902,12.6891833;78.0621902
15435,12.5095001,78.2319095,12.5095001;78.2319095
15436,12.664683,77.8233665,12.664683;77.8233665
15437,13.1266876,77.853875,13.1266876;77.853875
15438,13.0254765,76.9186007,13.0254765;76.9186007
15439,13.0148227,76.8973361,13.0148227;76.8973361
15440,13.0063031,76.9576976,13.0063031;76.9576976
15441,13.0293849,76.9967386,13.0293849;76.9967386
15442,13.1671686,80.2051082,13.1671686;80.2051082
15443,13.0386116,77.9640271,13.0386116;77.9640271
15444,13.1305917,77.0251817,13.1305917;77.0251817
15445,13.1671643,77.4122024,13.1671643;77.4122024
15446,11.6001272,77.6941939,11.6001272;77.6941939
15447,11.3222102,77.4423466,11.3222102;77.4423466
15448,10.8702933,78.8192283,10.8702933;78.8192283
15449,10.0653689,78.5066251,10.0653689;78.5066251
15450,11.4609472,77.0347598,11.4609472;77.0347598
15451,10.570353,77.8039031,10.570353;77.8039031
15452,11.9313637,77.9708284,11.9313637;77.9708284
15453,12.6564812,79.4150652,12.6564812;79.4150652
15454,11.94202,78.5716666,11.94202;78.5716666
15455,11.9188348,78.5695453,11.9188348;78.5695453
15456,11.7391473,79.102865,11.7391473;79.102865
15457,11.7514547,79.1427378,11.7514547;79.1427378
15458,11.2372439,80.2211497,11.2372439;80.2211497
15459,11.1044622,79.1704351,11.1044622;79.1704351
15460,8.4419083,79.1348737,8.4419083;79.1348737
15461,11.3447617,79.1413064,11.3447617;79.1413064
15462,8.74909,80.02762,8.74909;80.02762
15463,8.9166923,80.1923724,8.9166923;80.1923724
15464,11.3087799,80.1335111,11.3087799;80.1335111
15465,9.8293406,80.2563554,9.8293406;80.2563554
15466,9.1762876,80.1760575,9.1762876;80.1760575
15467,9.4081684,80.1856872,9.4081684;80.1856872
15468,9.9394184,77.718028,9.9394184;77.718028
15469,9.4610817,77.9146859,9.4610817;77.9146859
15470,10.7927594,79.307,10.7927594;79.307
15471,10.7703976,79.8247807,10.7703976;79.8247807
15472,10.1049037,78.997795,10.1049037;78.997795
15473,10.3620134,78.1597706,10.3620134;78.1597706
15474,10.948658,77.0324088,10.948658;77.0324088
15475,11.4799037,77.2661111,11.4799037;77.2661111
15476,11.7473115,77.5231821,11.7473115;77.5231821
15477,11.8325419,77.962769,11.8325419;77.962769
15478,10.9610903,79.6640132,10.9610903;79.6640132
15479,11.048442,78.3975094,11.048442;78.3975094
15480,12.9813222,78.8214713,12.9813222;78.8214713
15481,12.8989417,77.1188817,12.8989417;77.1188817
15482,11.9383599,77.9732726,11.9383599;77.9732726
15483,12.9926917,77.8560163,12.9926917;77.8560163
15484,12.9809708,77.4370385,12.9809708;77.4370385
15485,13.0349512,77.7197027,13.0349512;77.7197027
15486,12.5711681,80.1128268,12.5711681;80.1128268
15487,12.8900664,79.494019,12.8900664;79.494019
15488,12.9262833,78.1678436,12.9262833;78.1678436
15489,12.7877968,78.0322027,12.7877968;78.0322027
15490,13.1347438,78.1557885,13.1347438;78.1557885
15491,10.7321307,77.0568483,10.7321307;77.0568483
15492,12.9868317,77.855879,12.9868317;77.855879
15493,13.1245975,77.5866841,13.1245975;77.5866841
15494,9.4502008,77.6953864,9.4502008;77.6953864
15495,9.4641747,80.1914872,9.4641747;80.1914872
15496,9.4641901,80.181519,9.4641901;80.181519
15497,11.4442609,80.1162594,11.4442609;80.1162594
15498,10.7942031,80.2512276,10.7942031;80.2512276
15499,12.2302273,79.6358521,12.2302273;79.6358521
15500,10.9471355,79.12528,10.9471355;79.12528
15501,10.3754088,78.6364563,10.3754088;78.6364563
15502,11.0207502,80.1081698,11.0207502;80.1081698
15503,12.2084717,78.4567,12.2084717;78.4567
15504,9.4204266,77.914603,9.4204266;77.914603
15505,12.7974899,77.5793382,12.7974899;77.5793382
15506,11.142448,77.5545553,11.142448;77.5545553
15507,11.014797,78.6764799,11.014797;78.6764799
15508,10.8110362,79.3068483,10.8110362;79.3068483
15509,8.9577016,79.4816205,8.9577016;79.4816205
15510,10.767005,78.8684007,10.767005;78.8684007
15511,8.7106183,78.820853,8.7106183;78.820853
15512,8.7106226,77.0167009,8.7106226;77.0167009
15513,9.17333,77.9548736,9.17333;77.9548736
15514,9.9052237,77.8121617,9.9052237;77.8121617
15515,9.1740414,77.8093333,9.1740414;77.8093333
15516,11.6042579,80.1833313,11.6042579;80.1833313
15517,9.9393107,80.0717318,9.9393107;80.0717318
15518,10.3551474,80.3040199,10.3551474;80.3040199
15519,10.9829887,79.7007683,10.9829887;79.7007683
15520,10.1665846,78.1665526,10.1665846;78.1665526
